web_scraper_order,web_scraper_start_url,data,data2,image,data3,data4,data5,data6,data7,data8,Non,Prix,Adresse,Image
"1766875758-326","https://sn.coinafrique.com/categorie/autres-animaux?page=3","favorite_border","location_on","https://images.coinafrique.com/thumb_4047285_uploaded_image1_1673554118.jpg","","Niaga, Sénégal","2","Prix sur demande","Boeuf","années","Chaton","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608863_uploaded_image1_1708712110.jpg"
"1766875758-327","https://sn.coinafrique.com/categorie/autres-animaux?page=3","favorite_border","location_on","https://images.coinafrique.com/thumb_4033376_uploaded_image1_1672817271.jpg","CFA","Mbour, Sénégal","2","200 000CFA","Oies de garde","années","Chaton","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608863_uploaded_image1_1708712110.jpg"
"1766875762-328","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg","","Dakar Plateau, Dakar, Sénégal","1","Prix sur demande","Chaton","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-329","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5092278_uploaded_image1_1734215302.jpg","CFA","Dakar Plateau, Dakar, Sénégal","1","235 000CFA","Chaton Siamois","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-330","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5068623_uploaded_image1_1732965550.jpg","CFA","Dakar, Sénégal","1","8 500CFA","Poissons Aquarium","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-331","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5066823_uploaded_image1_1732865161.jpg","CFA","Ouest Foire, Dakar, Sénégal","1","35 000CFA","Tortues terrestres","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-332","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5054269_uploaded_image1_1732160455.jpg","CFA","Mbao, Dakar, Sénégal","1","800 000CFA","Bœuf","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-333","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5054268_uploaded_image1_1732160128.jpg","CFA","Mbao, Dakar, Sénégal","1","800 000CFA","Bœuf","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-334","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg","CFA","Dakar Plateau, Dakar, Sénégal","1","400 000CFA","Chat Persan","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-335","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5042261_uploaded_image1_1731516188.jpg","CFA","Keur Massar, Sénégal","1","800 000CFA","Bœufs","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-336","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5041931_uploaded_image1_1731508632.jpg","CFA","Guediawaye, Dakar, Sénégal","1","140 000CFA","Mondain","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-337","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5041105_uploaded_image1_1731466674.jpg","CFA","Dakar Plateau, Dakar, Sénégal","1","265 000CFA","Himalayen","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-338","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5041103_uploaded_image1_1731467091.jpg","CFA","Dakar Plateau, Dakar, Sénégal","1","400 000CFA","persan pure race","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-339","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5041101_uploaded_image1_1731465886.jpg","CFA","Dakar Plateau, Dakar, Sénégal","1","650 000CFA","British et scottish pure race","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-340","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5035473_uploaded_image1_1731162862.jpg","CFA","Almadies 2, Dakar, Sénégal","1","25 000CFA","Dindes","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-341","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5022926_uploaded_image1_1730540052.jpg","CFA","Biscuiterie, Dakar, Sénégal","1","300 000CFA","Bœuf","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-342","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5017864_uploaded_image1_1730286261.jpg","CFA","Mariste, Dakar, Sénégal","1","20 000CFA","Chaton de 1 mois","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-343","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5001807_uploaded_image1_1729346954.jpg","CFA","Guediawaye, Dakar, Sénégal","1","1 500CFA","Caille","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-344","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_5001804_uploaded_image1_1729346440.jpg","","Guediawaye, Dakar, Sénégal","1","Prix sur demande","Couple dinde","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-345","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4997392_uploaded_image2_1729102102.jpeg","CFA","Point E, Dakar, Sénégal","1","170 000CFA","Chat Siamois","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-346","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4996496_uploaded_image1_1729075617.jpg","CFA","Keur Massar, Sénégal","1","700 000CFA","Bœuf","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-347","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4995019_uploaded_image1_1729000242.jpg","","Thies, Sénégal","1","Prix sur demande","Boeuf","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-348","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4976748_uploaded_image1_1728036550.jpg","CFA","Hann Bel-Air, Dakar, Sénégal","1","35 000CFA","Tortue","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-349","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4974963_uploaded_image1_1727962840.jpg","","Sicap Liberté, Dakar, Sénégal","1","Prix sur demande","Bleus","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-350","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4967605_uploaded_image1_1727643698.jpg","CFA","Sicap Liberté, Dakar, Sénégal","1","399 000CFA","Perroquet","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-351","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4962446_uploaded_image1_1727306903.jpg","CFA","Mbour, Sénégal","1","4 500CFA","Œufs de caille","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-352","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4957482_uploaded_image1_1727090624.jpg","CFA","Thies, Sénégal","1","2 500CFA","Cailles de chair","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-353","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4956743_uploaded_image1_1727042864.jpg","CFA","Dakar, Sénégal","1","50 000CFA","Chaton","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-354","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4942157_uploaded_image1_1726204107.jpg","CFA","Hann Bel-Air, Dakar, Sénégal","1","800 000CFA","Pintade noire","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-355","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4928423_uploaded_image1_1725508257.jpg","CFA","Grand Dakar, Dakar, Sénégal","1","350 000CFA","Chat","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-356","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4922546_uploaded_image1_1725269043.jpg","","Mariste, Dakar, Sénégal","1","Prix sur demande","Chatons","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-357","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4917429_uploaded_image1_1724966703.jpg","CFA","Guediawaye, Dakar, Sénégal","1","2 500CFA","Poussins de canard","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
"1766875762-358","https://sn.coinafrique.com/categorie/autres-animaux?page=2","favorite_border","location_on","https://images.coinafrique.com/thumb_4917420_uploaded_image1_1724966404.jpg","","Guediawaye, Dakar, Sénégal","1","Prix sur demande","Dinde rouge Ardenne","année","Chaton","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5096028_uploaded_image2_1734447537.jpeg"
